timestamp,dataset,prompt_id,prompt,score,error
2026-01-18T15:43:42.972162,HumanEvalRetrieval,gen0_14,Identify and match problem descriptions with Python solutions,,"No API key provided. You can set your API key in code using 'voyageai.api_key = <API-KEY>', or set the environment variable VOYAGE_API_KEY=<API-KEY>). If your API key is stored in a file, you can point the voyageai module at it with 'voyageai.api_key_path = <PATH>', or set the environment variable VOYAGE_API_KEY_PATH=<PATH>. API keys can be generated in Voyage AI's dashboard (https://dash.voyageai.com)."
2026-01-18T15:43:42.972205,HumanEvalRetrieval,gen0_15,Locate and return the Python function solving the problem,,"No API key provided. You can set your API key in code using 'voyageai.api_key = <API-KEY>', or set the environment variable VOYAGE_API_KEY=<API-KEY>). If your API key is stored in a file, you can point the voyageai module at it with 'voyageai.api_key_path = <PATH>', or set the environment variable VOYAGE_API_KEY_PATH=<PATH>. API keys can be generated in Voyage AI's dashboard (https://dash.voyageai.com)."
2026-01-18T15:43:42.972245,HumanEvalRetrieval,gen0_16,"For the programming task, retrieve the correct Python code",,"No API key provided. You can set your API key in code using 'voyageai.api_key = <API-KEY>', or set the environment variable VOYAGE_API_KEY=<API-KEY>). If your API key is stored in a file, you can point the voyageai module at it with 'voyageai.api_key_path = <PATH>', or set the environment variable VOYAGE_API_KEY_PATH=<PATH>. API keys can be generated in Voyage AI's dashboard (https://dash.voyageai.com)."
2026-01-18T15:43:42.972285,HumanEvalRetrieval,gen0_17,Find Python implementations that match the task description,,"No API key provided. You can set your API key in code using 'voyageai.api_key = <API-KEY>', or set the environment variable VOYAGE_API_KEY=<API-KEY>). If your API key is stored in a file, you can point the voyageai module at it with 'voyageai.api_key_path = <PATH>', or set the environment variable VOYAGE_API_KEY_PATH=<PATH>. API keys can be generated in Voyage AI's dashboard (https://dash.voyageai.com)."
2026-01-18T15:43:42.972325,HumanEvalRetrieval,gen0_18,Surface relevant Python code snippets for the given problem,,"No API key provided. You can set your API key in code using 'voyageai.api_key = <API-KEY>', or set the environment variable VOYAGE_API_KEY=<API-KEY>). If your API key is stored in a file, you can point the voyageai module at it with 'voyageai.api_key_path = <PATH>', or set the environment variable VOYAGE_API_KEY_PATH=<PATH>. API keys can be generated in Voyage AI's dashboard (https://dash.voyageai.com)."
2026-01-18T15:43:42.972363,HumanEvalRetrieval,gen0_19,"Using semantic matching, obtain Python code for the problem",,"No API key provided. You can set your API key in code using 'voyageai.api_key = <API-KEY>', or set the environment variable VOYAGE_API_KEY=<API-KEY>). If your API key is stored in a file, you can point the voyageai module at it with 'voyageai.api_key_path = <PATH>', or set the environment variable VOYAGE_API_KEY_PATH=<PATH>. API keys can be generated in Voyage AI's dashboard (https://dash.voyageai.com)."
2026-01-18T15:43:42.972401,HumanEvalRetrieval,gen0_20,Search with high precision for Python solutions matching the task,,"No API key provided. You can set your API key in code using 'voyageai.api_key = <API-KEY>', or set the environment variable VOYAGE_API_KEY=<API-KEY>). If your API key is stored in a file, you can point the voyageai module at it with 'voyageai.api_key_path = <PATH>', or set the environment variable VOYAGE_API_KEY_PATH=<PATH>. API keys can be generated in Voyage AI's dashboard (https://dash.voyageai.com)."
2026-01-18T15:43:42.972442,HumanEvalRetrieval,gen0_21,Retrieve Python function implementations that solve the problem,,"No API key provided. You can set your API key in code using 'voyageai.api_key = <API-KEY>', or set the environment variable VOYAGE_API_KEY=<API-KEY>). If your API key is stored in a file, you can point the voyageai module at it with 'voyageai.api_key_path = <PATH>', or set the environment variable VOYAGE_API_KEY_PATH=<PATH>. API keys can be generated in Voyage AI's dashboard (https://dash.voyageai.com)."
2026-01-18T15:43:42.972480,HumanEvalRetrieval,gen0_22,Find the best matching Python code for the described task,,"No API key provided. You can set your API key in code using 'voyageai.api_key = <API-KEY>', or set the environment variable VOYAGE_API_KEY=<API-KEY>). If your API key is stored in a file, you can point the voyageai module at it with 'voyageai.api_key_path = <PATH>', or set the environment variable VOYAGE_API_KEY_PATH=<PATH>. API keys can be generated in Voyage AI's dashboard (https://dash.voyageai.com)."
2026-01-18T15:43:42.972519,HumanEvalRetrieval,gen0_23,Locate precise Python implementations based on the description,,"No API key provided. You can set your API key in code using 'voyageai.api_key = <API-KEY>', or set the environment variable VOYAGE_API_KEY=<API-KEY>). If your API key is stored in a file, you can point the voyageai module at it with 'voyageai.api_key_path = <PATH>', or set the environment variable VOYAGE_API_KEY_PATH=<PATH>. API keys can be generated in Voyage AI's dashboard (https://dash.voyageai.com)."
2026-01-18T15:43:42.972558,HumanEvalRetrieval,gen0_24,Obtain accurate Python code using semantic relevance,,"No API key provided. You can set your API key in code using 'voyageai.api_key = <API-KEY>', or set the environment variable VOYAGE_API_KEY=<API-KEY>). If your API key is stored in a file, you can point the voyageai module at it with 'voyageai.api_key_path = <PATH>', or set the environment variable VOYAGE_API_KEY_PATH=<PATH>. API keys can be generated in Voyage AI's dashboard (https://dash.voyageai.com)."
2026-01-18T15:43:42.972595,HumanEvalRetrieval,gen0_25,Discover Python functions that directly solve the programming task,,"No API key provided. You can set your API key in code using 'voyageai.api_key = <API-KEY>', or set the environment variable VOYAGE_API_KEY=<API-KEY>). If your API key is stored in a file, you can point the voyageai module at it with 'voyageai.api_key_path = <PATH>', or set the environment variable VOYAGE_API_KEY_PATH=<PATH>. API keys can be generated in Voyage AI's dashboard (https://dash.voyageai.com)."
2026-01-18T15:43:43.019902,HumanEvalRetrieval,gen0_00,,,"No API key provided. You can set your API key in code using 'voyageai.api_key = <API-KEY>', or set the environment variable VOYAGE_API_KEY=<API-KEY>). If your API key is stored in a file, you can point the voyageai module at it with 'voyageai.api_key_path = <PATH>', or set the environment variable VOYAGE_API_KEY_PATH=<PATH>. API keys can be generated in Voyage AI's dashboard (https://dash.voyageai.com)."
2026-01-18T15:43:43.020044,HumanEvalRetrieval,gen0_02,Find Python code implementations matching the problem statement,,"No API key provided. You can set your API key in code using 'voyageai.api_key = <API-KEY>', or set the environment variable VOYAGE_API_KEY=<API-KEY>). If your API key is stored in a file, you can point the voyageai module at it with 'voyageai.api_key_path = <PATH>', or set the environment variable VOYAGE_API_KEY_PATH=<PATH>. API keys can be generated in Voyage AI's dashboard (https://dash.voyageai.com)."
2026-01-18T15:43:47.374335,WikiSQLRetrieval,gen0_01,"Given a natural language question, retrieve the SQL query that answers it",,"No API key provided. You can set your API key in code using 'voyageai.api_key = <API-KEY>', or set the environment variable VOYAGE_API_KEY=<API-KEY>). If your API key is stored in a file, you can point the voyageai module at it with 'voyageai.api_key_path = <PATH>', or set the environment variable VOYAGE_API_KEY_PATH=<PATH>. API keys can be generated in Voyage AI's dashboard (https://dash.voyageai.com)."
2026-01-18T15:43:47.374727,WikiSQLRetrieval,gen0_03,Search for SQL queries that implement the described database operation,,"No API key provided. You can set your API key in code using 'voyageai.api_key = <API-KEY>', or set the environment variable VOYAGE_API_KEY=<API-KEY>). If your API key is stored in a file, you can point the voyageai module at it with 'voyageai.api_key_path = <PATH>', or set the environment variable VOYAGE_API_KEY_PATH=<PATH>. API keys can be generated in Voyage AI's dashboard (https://dash.voyageai.com)."
2026-01-18T15:43:47.374960,WikiSQLRetrieval,gen0_00,,,"No API key provided. You can set your API key in code using 'voyageai.api_key = <API-KEY>', or set the environment variable VOYAGE_API_KEY=<API-KEY>). If your API key is stored in a file, you can point the voyageai module at it with 'voyageai.api_key_path = <PATH>', or set the environment variable VOYAGE_API_KEY_PATH=<PATH>. API keys can be generated in Voyage AI's dashboard (https://dash.voyageai.com)."
2026-01-18T15:43:47.375175,WikiSQLRetrieval,gen0_04,Locate the correct SQL query for the natural language question,,"No API key provided. You can set your API key in code using 'voyageai.api_key = <API-KEY>', or set the environment variable VOYAGE_API_KEY=<API-KEY>). If your API key is stored in a file, you can point the voyageai module at it with 'voyageai.api_key_path = <PATH>', or set the environment variable VOYAGE_API_KEY_PATH=<PATH>. API keys can be generated in Voyage AI's dashboard (https://dash.voyageai.com)."
2026-01-18T15:43:47.375324,WikiSQLRetrieval,gen0_02,Find SQL SELECT statements matching the user's question,,"No API key provided. You can set your API key in code using 'voyageai.api_key = <API-KEY>', or set the environment variable VOYAGE_API_KEY=<API-KEY>). If your API key is stored in a file, you can point the voyageai module at it with 'voyageai.api_key_path = <PATH>', or set the environment variable VOYAGE_API_KEY_PATH=<PATH>. API keys can be generated in Voyage AI's dashboard (https://dash.voyageai.com)."
2026-01-18T15:43:47.375460,WikiSQLRetrieval,gen0_05,Identify SQL statements that answer the described query,,"No API key provided. You can set your API key in code using 'voyageai.api_key = <API-KEY>', or set the environment variable VOYAGE_API_KEY=<API-KEY>). If your API key is stored in a file, you can point the voyageai module at it with 'voyageai.api_key_path = <PATH>', or set the environment variable VOYAGE_API_KEY_PATH=<PATH>. API keys can be generated in Voyage AI's dashboard (https://dash.voyageai.com)."
2026-01-18T15:43:47.375626,WikiSQLRetrieval,gen0_06,Match the natural language question with corresponding SQL code,,"No API key provided. You can set your API key in code using 'voyageai.api_key = <API-KEY>', or set the environment variable VOYAGE_API_KEY=<API-KEY>). If your API key is stored in a file, you can point the voyageai module at it with 'voyageai.api_key_path = <PATH>', or set the environment variable VOYAGE_API_KEY_PATH=<PATH>. API keys can be generated in Voyage AI's dashboard (https://dash.voyageai.com)."
2026-01-18T15:43:47.375778,WikiSQLRetrieval,gen0_07,Discover SQL query implementations for the given question,,"No API key provided. You can set your API key in code using 'voyageai.api_key = <API-KEY>', or set the environment variable VOYAGE_API_KEY=<API-KEY>). If your API key is stored in a file, you can point the voyageai module at it with 'voyageai.api_key_path = <PATH>', or set the environment variable VOYAGE_API_KEY_PATH=<PATH>. API keys can be generated in Voyage AI's dashboard (https://dash.voyageai.com)."
2026-01-18T15:43:47.375865,WikiSQLRetrieval,gen0_08,Retrieve the SQL code that correctly answers the question,,"No API key provided. You can set your API key in code using 'voyageai.api_key = <API-KEY>', or set the environment variable VOYAGE_API_KEY=<API-KEY>). If your API key is stored in a file, you can point the voyageai module at it with 'voyageai.api_key_path = <PATH>', or set the environment variable VOYAGE_API_KEY_PATH=<PATH>. API keys can be generated in Voyage AI's dashboard (https://dash.voyageai.com)."
2026-01-18T15:43:47.375917,WikiSQLRetrieval,gen0_09,Find and surface precise SQL queries for the described task,,"No API key provided. You can set your API key in code using 'voyageai.api_key = <API-KEY>', or set the environment variable VOYAGE_API_KEY=<API-KEY>). If your API key is stored in a file, you can point the voyageai module at it with 'voyageai.api_key_path = <PATH>', or set the environment variable VOYAGE_API_KEY_PATH=<PATH>. API keys can be generated in Voyage AI's dashboard (https://dash.voyageai.com)."
2026-01-18T15:43:47.375967,WikiSQLRetrieval,gen0_10,"Using the question, find matching SQL SELECT statements",,"No API key provided. You can set your API key in code using 'voyageai.api_key = <API-KEY>', or set the environment variable VOYAGE_API_KEY=<API-KEY>). If your API key is stored in a file, you can point the voyageai module at it with 'voyageai.api_key_path = <PATH>', or set the environment variable VOYAGE_API_KEY_PATH=<PATH>. API keys can be generated in Voyage AI's dashboard (https://dash.voyageai.com)."
2026-01-18T15:43:47.376016,WikiSQLRetrieval,gen0_11,Search SQL queries for code that answers the described question,,"No API key provided. You can set your API key in code using 'voyageai.api_key = <API-KEY>', or set the environment variable VOYAGE_API_KEY=<API-KEY>). If your API key is stored in a file, you can point the voyageai module at it with 'voyageai.api_key_path = <PATH>', or set the environment variable VOYAGE_API_KEY_PATH=<PATH>. API keys can be generated in Voyage AI's dashboard (https://dash.voyageai.com)."
2026-01-18T15:43:47.376061,WikiSQLRetrieval,gen0_13,Fetch and identify relevant SQL queries for the database question,,"No API key provided. You can set your API key in code using 'voyageai.api_key = <API-KEY>', or set the environment variable VOYAGE_API_KEY=<API-KEY>). If your API key is stored in a file, you can point the voyageai module at it with 'voyageai.api_key_path = <PATH>', or set the environment variable VOYAGE_API_KEY_PATH=<PATH>. API keys can be generated in Voyage AI's dashboard (https://dash.voyageai.com)."
2026-01-18T15:43:47.376109,WikiSQLRetrieval,gen0_12,"Based on the question, locate the correct SQL implementation",,"No API key provided. You can set your API key in code using 'voyageai.api_key = <API-KEY>', or set the environment variable VOYAGE_API_KEY=<API-KEY>). If your API key is stored in a file, you can point the voyageai module at it with 'voyageai.api_key_path = <PATH>', or set the environment variable VOYAGE_API_KEY_PATH=<PATH>. API keys can be generated in Voyage AI's dashboard (https://dash.voyageai.com)."
2026-01-18T15:43:47.376158,WikiSQLRetrieval,gen0_14,Identify and match questions with SQL query solutions,,"No API key provided. You can set your API key in code using 'voyageai.api_key = <API-KEY>', or set the environment variable VOYAGE_API_KEY=<API-KEY>). If your API key is stored in a file, you can point the voyageai module at it with 'voyageai.api_key_path = <PATH>', or set the environment variable VOYAGE_API_KEY_PATH=<PATH>. API keys can be generated in Voyage AI's dashboard (https://dash.voyageai.com)."
2026-01-18T15:43:47.376202,WikiSQLRetrieval,gen0_15,Locate and return the SQL query answering the question,,"No API key provided. You can set your API key in code using 'voyageai.api_key = <API-KEY>', or set the environment variable VOYAGE_API_KEY=<API-KEY>). If your API key is stored in a file, you can point the voyageai module at it with 'voyageai.api_key_path = <PATH>', or set the environment variable VOYAGE_API_KEY_PATH=<PATH>. API keys can be generated in Voyage AI's dashboard (https://dash.voyageai.com)."
2026-01-18T15:43:47.376247,WikiSQLRetrieval,gen0_16,"For the database question, retrieve the correct SQL query",,"No API key provided. You can set your API key in code using 'voyageai.api_key = <API-KEY>', or set the environment variable VOYAGE_API_KEY=<API-KEY>). If your API key is stored in a file, you can point the voyageai module at it with 'voyageai.api_key_path = <PATH>', or set the environment variable VOYAGE_API_KEY_PATH=<PATH>. API keys can be generated in Voyage AI's dashboard (https://dash.voyageai.com)."
2026-01-18T15:43:47.376294,WikiSQLRetrieval,gen0_17,Find SQL implementations that match the question description,,"No API key provided. You can set your API key in code using 'voyageai.api_key = <API-KEY>', or set the environment variable VOYAGE_API_KEY=<API-KEY>). If your API key is stored in a file, you can point the voyageai module at it with 'voyageai.api_key_path = <PATH>', or set the environment variable VOYAGE_API_KEY_PATH=<PATH>. API keys can be generated in Voyage AI's dashboard (https://dash.voyageai.com)."
2026-01-18T15:43:47.376341,WikiSQLRetrieval,gen0_19,"Using semantic matching, obtain SQL code for the question",,"No API key provided. You can set your API key in code using 'voyageai.api_key = <API-KEY>', or set the environment variable VOYAGE_API_KEY=<API-KEY>). If your API key is stored in a file, you can point the voyageai module at it with 'voyageai.api_key_path = <PATH>', or set the environment variable VOYAGE_API_KEY_PATH=<PATH>. API keys can be generated in Voyage AI's dashboard (https://dash.voyageai.com)."
2026-01-18T15:43:47.376384,WikiSQLRetrieval,gen0_18,Surface relevant SQL queries for the given natural language input,,"No API key provided. You can set your API key in code using 'voyageai.api_key = <API-KEY>', or set the environment variable VOYAGE_API_KEY=<API-KEY>). If your API key is stored in a file, you can point the voyageai module at it with 'voyageai.api_key_path = <PATH>', or set the environment variable VOYAGE_API_KEY_PATH=<PATH>. API keys can be generated in Voyage AI's dashboard (https://dash.voyageai.com)."
2026-01-18T15:43:47.376423,WikiSQLRetrieval,gen0_20,Search with high precision for SQL queries matching the task,,"No API key provided. You can set your API key in code using 'voyageai.api_key = <API-KEY>', or set the environment variable VOYAGE_API_KEY=<API-KEY>). If your API key is stored in a file, you can point the voyageai module at it with 'voyageai.api_key_path = <PATH>', or set the environment variable VOYAGE_API_KEY_PATH=<PATH>. API keys can be generated in Voyage AI's dashboard (https://dash.voyageai.com)."
2026-01-18T15:43:47.376469,WikiSQLRetrieval,gen0_21,Retrieve SQL query implementations that answer the question,,"No API key provided. You can set your API key in code using 'voyageai.api_key = <API-KEY>', or set the environment variable VOYAGE_API_KEY=<API-KEY>). If your API key is stored in a file, you can point the voyageai module at it with 'voyageai.api_key_path = <PATH>', or set the environment variable VOYAGE_API_KEY_PATH=<PATH>. API keys can be generated in Voyage AI's dashboard (https://dash.voyageai.com)."
2026-01-18T15:43:47.376509,WikiSQLRetrieval,gen0_22,Find the best matching SQL query for the described task,,"No API key provided. You can set your API key in code using 'voyageai.api_key = <API-KEY>', or set the environment variable VOYAGE_API_KEY=<API-KEY>). If your API key is stored in a file, you can point the voyageai module at it with 'voyageai.api_key_path = <PATH>', or set the environment variable VOYAGE_API_KEY_PATH=<PATH>. API keys can be generated in Voyage AI's dashboard (https://dash.voyageai.com)."
2026-01-18T15:43:47.376545,WikiSQLRetrieval,gen0_25,Discover SQL SELECT statements that directly answer the question,,"No API key provided. You can set your API key in code using 'voyageai.api_key = <API-KEY>', or set the environment variable VOYAGE_API_KEY=<API-KEY>). If your API key is stored in a file, you can point the voyageai module at it with 'voyageai.api_key_path = <PATH>', or set the environment variable VOYAGE_API_KEY_PATH=<PATH>. API keys can be generated in Voyage AI's dashboard (https://dash.voyageai.com)."
2026-01-18T15:43:47.376587,WikiSQLRetrieval,gen0_23,Locate precise SQL statements based on the question,,"No API key provided. You can set your API key in code using 'voyageai.api_key = <API-KEY>', or set the environment variable VOYAGE_API_KEY=<API-KEY>). If your API key is stored in a file, you can point the voyageai module at it with 'voyageai.api_key_path = <PATH>', or set the environment variable VOYAGE_API_KEY_PATH=<PATH>. API keys can be generated in Voyage AI's dashboard (https://dash.voyageai.com)."
2026-01-18T15:43:47.376627,WikiSQLRetrieval,gen0_24,Obtain accurate SQL queries using semantic relevance,,"No API key provided. You can set your API key in code using 'voyageai.api_key = <API-KEY>', or set the environment variable VOYAGE_API_KEY=<API-KEY>). If your API key is stored in a file, you can point the voyageai module at it with 'voyageai.api_key_path = <PATH>', or set the environment variable VOYAGE_API_KEY_PATH=<PATH>. API keys can be generated in Voyage AI's dashboard (https://dash.voyageai.com)."
2026-01-18T15:49:02.127721,FinanceBenchRetrieval,gen0_01,"Given a financial question, retrieve relevant financial information that best answers the question",0.93321,
2026-01-18T15:49:03.310443,FinanceBenchRetrieval,gen0_00,,0.93067,
2026-01-18T15:49:03.699969,FinanceBenchRetrieval,gen0_02,Find financial document excerpts that answer the given question,0.93255,
2026-01-18T15:49:09.416195,FinanceBenchRetrieval,gen0_04,Locate financial information that directly addresses the query,0.93404,
2026-01-18T15:49:09.941075,FinanceBenchRetrieval,gen0_03,Search for relevant financial data from annual reports and SEC filings,0.93548,
2026-01-18T15:49:10.235712,FinanceBenchRetrieval,gen0_05,Identify relevant passages from financial documents for the question,0.93168,
2026-01-18T15:49:15.669009,FinanceBenchRetrieval,gen0_06,Match the financial question with corresponding document excerpts,0.92998,
2026-01-18T15:49:16.314473,FinanceBenchRetrieval,gen0_08,Retrieve the most relevant financial information for the question,0.93679,
2026-01-18T15:49:16.458369,FinanceBenchRetrieval,gen0_07,Discover financial data from earnings reports answering the query,0.93389,
2026-01-18T15:49:22.094779,FinanceBenchRetrieval,gen0_10,"Using the user's question, find matching financial document passages",0.9323,
2026-01-18T15:49:22.143067,FinanceBenchRetrieval,gen0_09,Find and surface precise financial details from corporate filings,0.93418,
2026-01-18T15:49:22.695811,FinanceBenchRetrieval,gen0_11,Search financial documents for data that directly answers the query,0.93517,
2026-01-18T15:49:27.309652,FinanceBenchRetrieval,gen0_13,Fetch and identify relevant financial statements for the question,0.93258,
2026-01-18T15:49:28.783103,FinanceBenchRetrieval,gen0_14,Identify and match user queries with relevant financial excerpts,0.92968,
2026-01-18T15:49:29.812750,FinanceBenchRetrieval,gen0_12,"Based on user input, locate financially relevant document excerpts",0.93418,
2026-01-18T15:49:32.192471,FinanceBenchRetrieval,gen0_15,Locate and return the most relevant data from financial documents,0.93372,
2026-01-18T15:49:34.474904,FinanceBenchRetrieval,gen0_16,"For the financial question, retrieve accurate document passages",0.93389,
2026-01-18T15:49:35.654442,FinanceBenchRetrieval,gen0_17,Find financial report excerpts that provide answers to the query,0.93235,
2026-01-18T15:49:37.793621,FinanceBenchRetrieval,gen0_18,Surface relevant financial information from annual and quarterly reports,0.93798,
2026-01-18T15:49:41.498054,FinanceBenchRetrieval,gen0_20,Search with high precision for financial passages matching the query,0.93339,
2026-01-18T15:49:41.601633,FinanceBenchRetrieval,gen0_19,"Using semantic matching, obtain financial data for the question",0.93529,
2026-01-18T15:49:43.797849,FinanceBenchRetrieval,gen0_21,Retrieve financial document content that answers the question accurately,0.93146,
2026-01-18T15:49:46.925470,FinanceBenchRetrieval,gen0_22,Find the best matching financial excerpts for comprehensive answers,0.93039,
2026-01-18T15:49:47.731807,FinanceBenchRetrieval,gen0_23,Locate precise financial information based on the given question,0.93526,
2026-01-18T15:49:49.414997,FinanceBenchRetrieval,gen0_24,Obtain accurate financial details using semantic relevance,0.93276,
2026-01-18T15:49:53.058908,FinanceBenchRetrieval,gen0_25,Discover financial passages that directly respond to the user query,0.93201,
2026-01-18T15:50:06.771105,HumanEvalRetrieval,gen0_02,Find Python code implementations matching the problem statement,0.99578,
2026-01-18T15:50:07.235463,HumanEvalRetrieval,gen0_01,"Given a programming problem description, retrieve the Python function that solves it",0.9964,
2026-01-18T15:50:09.241710,HumanEvalRetrieval,gen0_00,,0.99359,
2026-01-18T15:50:12.346829,HumanEvalRetrieval,gen0_03,Search for Python functions that implement the described task,0.99367,
2026-01-18T15:50:12.860904,HumanEvalRetrieval,gen0_04,Locate the correct Python code snippet for the programming problem,0.9964,
2026-01-18T15:50:15.859115,HumanEvalRetrieval,gen0_05,Identify Python implementations that solve the described problem,0.99558,
2026-01-18T15:50:18.398368,HumanEvalRetrieval,gen0_07,Discover Python function implementations for the given task,0.99567,
2026-01-18T15:50:18.796202,HumanEvalRetrieval,gen0_06,Match the problem description with corresponding Python code,0.99593,
2026-01-18T15:50:21.934327,HumanEvalRetrieval,gen0_08,Retrieve the Python code that correctly implements the solution,0.99406,
2026-01-18T15:50:22.943126,HumanEvalRetrieval,gen0_09,Find and surface precise Python implementations for the problem,0.99593,
2026-01-18T15:50:24.250432,HumanEvalRetrieval,gen0_10,"Using the problem description, find matching Python code",0.99612,
2026-01-18T15:50:27.300936,HumanEvalRetrieval,gen0_12,"Based on the problem, locate the correct Python implementation",0.9964,
2026-01-18T15:50:27.408963,HumanEvalRetrieval,gen0_11,Search Python functions for code that solves the described task,0.99567,
2026-01-18T15:50:29.318497,HumanEvalRetrieval,gen0_13,Fetch and identify relevant Python code for the programming task,0.99612,
2026-01-18T15:50:32.373487,HumanEvalRetrieval,gen0_15,Locate and return the Python function solving the problem,0.99684,
2026-01-18T15:50:32.766207,HumanEvalRetrieval,gen0_14,Identify and match problem descriptions with Python solutions,0.99344,
2026-01-18T15:50:35.741701,HumanEvalRetrieval,gen0_16,"For the programming task, retrieve the correct Python code",0.99406,
2026-01-18T15:50:37.378408,HumanEvalRetrieval,gen0_17,Find Python implementations that match the task description,0.99367,
2026-01-18T15:50:38.267514,HumanEvalRetrieval,gen0_18,Surface relevant Python code snippets for the given problem,0.9964,
2026-01-18T15:50:40.530513,HumanEvalRetrieval,gen0_19,"Using semantic matching, obtain Python code for the problem",0.99612,
2026-01-18T15:50:42.969338,HumanEvalRetrieval,gen0_20,Search with high precision for Python solutions matching the task,0.99593,
2026-01-18T15:50:43.285911,HumanEvalRetrieval,gen0_21,Retrieve Python function implementations that solve the problem,0.99612,
2026-01-18T15:50:44.841076,HumanEvalRetrieval,gen0_22,Find the best matching Python code for the described task,0.99578,
2026-01-18T15:50:47.702768,HumanEvalRetrieval,gen0_23,Locate precise Python implementations based on the description,0.99593,
2026-01-18T15:50:48.451609,HumanEvalRetrieval,gen0_24,Obtain accurate Python code using semantic relevance,0.99593,
2026-01-18T15:50:50.041833,HumanEvalRetrieval,gen0_25,Discover Python functions that directly solve the programming task,0.9964,
2026-01-18T15:52:08.019841,WikiSQLRetrieval,gen0_00,,0.96682,
2026-01-18T15:52:08.056197,WikiSQLRetrieval,gen0_01,"Given a natural language question, retrieve the SQL query that answers it",0.98816,
2026-01-18T15:52:08.284133,WikiSQLRetrieval,gen0_02,Find SQL SELECT statements matching the user's question,0.98158,
2026-01-18T15:53:18.501265,WikiSQLRetrieval,gen0_03,Search for SQL queries that implement the described database operation,0.986,
2026-01-18T15:53:18.973936,WikiSQLRetrieval,gen0_05,Identify SQL statements that answer the described query,0.98699,
2026-01-18T15:53:19.048125,WikiSQLRetrieval,gen0_04,Locate the correct SQL query for the natural language question,0.9873,
2026-01-18T15:54:33.749543,WikiSQLRetrieval,gen0_07,Discover SQL query implementations for the given question,0.98791,
2026-01-18T15:54:35.130455,WikiSQLRetrieval,gen0_06,Match the natural language question with corresponding SQL code,0.97907,
2026-01-18T15:54:35.387681,WikiSQLRetrieval,gen0_08,Retrieve the SQL code that correctly answers the question,0.98698,
2026-01-18T15:55:45.847659,WikiSQLRetrieval,gen0_09,Find and surface precise SQL queries for the described task,0.98773,
2026-01-18T15:55:47.452570,WikiSQLRetrieval,gen0_11,Search SQL queries for code that answers the described question,0.98489,
2026-01-18T15:55:51.565841,WikiSQLRetrieval,gen0_10,"Using the question, find matching SQL SELECT statements",0.98459,
2026-01-18T15:56:15.291080,WikiSQLRetrieval,gen0_12,"Based on the question, locate the correct SQL implementation",,"You have exceeded the Tokens Per Minute (TPM) rate limit of 3,000,000 tokens per minute for voyage-4-large. In the minute before this request, you used 2,965,922 tokens. See our documentation for ways to avoid or increase rate limits: https://docs.voyageai.com/docs/rate-limits#what-happens-if-i-exceed-the-rate-limit"
2026-01-18T15:57:01.977953,WikiSQLRetrieval,gen0_13,Fetch and identify relevant SQL queries for the database question,0.98505,
2026-01-18T15:57:36.932592,WikiSQLRetrieval,gen0_14,Identify and match questions with SQL query solutions,0.96556,
2026-01-18T15:57:41.160342,WikiSQLRetrieval,gen0_15,Locate and return the SQL query answering the question,0.98642,
2026-01-18T15:58:20.322427,WikiSQLRetrieval,gen0_16,"For the database question, retrieve the correct SQL query",0.98866,
2026-01-18T15:58:57.106533,WikiSQLRetrieval,gen0_18,Surface relevant SQL queries for the given natural language input,0.9846,
2026-01-18T15:59:26.305152,WikiSQLRetrieval,gen0_17,Find SQL implementations that match the question description,0.97922,
2026-01-18T15:59:36.637429,WikiSQLRetrieval,gen0_19,"Using semantic matching, obtain SQL code for the question",0.98627,
2026-01-18T16:00:11.186327,WikiSQLRetrieval,gen0_20,Search with high precision for SQL queries matching the task,0.98222,
2026-01-18T16:00:41.920376,WikiSQLRetrieval,gen0_21,Retrieve SQL query implementations that answer the question,0.98804,
2026-01-18T16:00:56.141877,WikiSQLRetrieval,gen0_22,Find the best matching SQL query for the described task,0.98487,
2026-01-18T16:01:19.999502,WikiSQLRetrieval,gen0_25,Discover SQL SELECT statements that directly answer the question,,"You have exceeded the Tokens Per Minute (TPM) rate limit of 3,000,000 tokens per minute for voyage-4-large. In the minute before this request, you used 2,887,924 tokens. See our documentation for ways to avoid or increase rate limits: https://docs.voyageai.com/docs/rate-limits#what-happens-if-i-exceed-the-rate-limit"
2026-01-18T16:01:26.525718,WikiSQLRetrieval,gen0_23,Locate precise SQL statements based on the question,0.98621,
2026-01-18T16:01:53.530911,WikiSQLRetrieval,gen0_24,Obtain accurate SQL queries using semantic relevance,0.98159,
2026-01-18T16:02:23.993099,FinanceBenchRetrieval,gen1_00,Extract relevant financial data using semantic search from SEC filings,0.93343,
2026-01-18T16:02:25.762768,FinanceBenchRetrieval,gen1_02,Search and retrieve quarterly report insights for financial queries,0.92676,
2026-01-18T16:02:28.525296,FinanceBenchRetrieval,gen1_01,Surface the most pertinent financial information from SEC documents,0.93418,
2026-01-18T16:02:33.599150,FinanceBenchRetrieval,gen1_04,Generate financial insights through semantic analysis from reports,0.93254,
2026-01-18T16:02:34.430721,FinanceBenchRetrieval,gen1_03,Delineate relevant financial details from filings for specific questions,0.93679,
2026-01-18T16:02:36.223496,FinanceBenchRetrieval,gen1_05,Uncover relevant financial information found in quarterly filings,0.92552,
2026-01-18T16:02:39.996503,FinanceBenchRetrieval,gen1_07,Elicit precise financial information applicable to the query,0.93664,
